Date,005930.KS,051910.KS,005380.KS,035420.KS,017670.KS,207940.KS,068270.KS,035720.KS,006400.KS,051900.KS
2018-08-02,45550.0,375000.0,125500.0,145600.0,253000.0,378000.0,262838.0,111000.0,226500.0,1253000.0
2018-08-03,45750.0,391000.0,124000.0,146200.0,257000.0,392000.0,261905.0,113000.0,231000.0,1272000.0
2018-08-06,45800.0,381000.0,124500.0,147000.0,259500.0,398000.0,255836.0,113500.0,225000.0,1256000.0
2018-08-07,46700.0,383000.0,125000.0,148800.0,250500.0,424000.0,256303.0,120000.0,226500.0,1240000.0
2018-08-08,46800.0,376000.0,127500.0,150000.0,252000.0,454000.0,257703.0,119000.0,225500.0,1214000.0
2018-08-09,46900.0,385000.0,126000.0,155800.0,257000.0,460000.0,257703.0,125500.0,228500.0,1220000.0
2018-08-10,45400.0,375000.0,126000.0,154200.0,256500.0,464000.0,253968.0,128000.0,213500.0,1202000.0
2018-08-13,45050.0,368000.0,123500.0,151000.0,257000.0,446000.0,243231.0,124000.0,215000.0,1191000.0
2018-08-14,45150.0,373000.0,123000.0,151400.0,259500.0,456000.0,243697.0,127500.0,214500.0,1185000.0
2018-08-16,44250.0,367500.0,126500.0,150000.0,264500.0,440000.0,241363.0,127500.0,216500.0,1188000.0
2018-08-17,44100.0,365500.0,126500.0,151000.0,261500.0,458000.0,245565.0,127000.0,213500.0,1180000.0
2018-08-20,43850.0,366000.0,127500.0,151000.0,262000.0,453500.0,243697.0,124500.0,208000.0,1146000.0
2018-08-21,44800.0,364000.0,125500.0,149400.0,257000.0,454000.0,250700.0,124000.0,217000.0,1188000.0
2018-08-22,46100.0,354500.0,126000.0,149400.0,254000.0,453000.0,250700.0,124500.0,215500.0,1190000.0
2018-08-23,46200.0,356500.0,124500.0,154400.0,258500.0,450500.0,255836.0,125500.0,219500.0,1252000.0
2018-08-24,46150.0,366000.0,124500.0,151600.0,263500.0,458000.0,260971.0,124000.0,224000.0,1256000.0
2018-08-27,46300.0,372000.0,124000.0,153800.0,261000.0,454500.0,259570.0,128000.0,233000.0,1280000.0
2018-08-28,46550.0,366000.0,125000.0,151200.0,262000.0,449500.0,251167.0,125500.0,230000.0,1245000.0
2018-08-29,46800.0,374000.0,124000.0,149600.0,263500.0,450000.0,251634.0,126500.0,235500.0,1247000.0
2018-08-30,47650.0,363500.0,123500.0,149200.0,261000.0,446500.0,248833.0,126500.0,235500.0,1263000.0
2018-08-31,48450.0,366000.0,125000.0,150400.0,262500.0,463000.0,252101.0,125000.0,236000.0,1265000.0
2018-09-03,47450.0,368000.0,125000.0,150800.0,256500.0,472000.0,249300.0,121500.0,242500.0,1254000.0
2018-09-04,47650.0,367500.0,126500.0,151000.0,262000.0,470000.0,261438.0,122000.0,245000.0,1259000.0
2018-09-05,46600.0,358000.0,129000.0,147200.0,262500.0,463000.0,256303.0,121000.0,242500.0,1254000.0
2018-09-06,46100.0,351000.0,134000.0,146000.0,261500.0,459000.0,259104.0,120000.0,242000.0,1236000.0
2018-09-07,44900.0,352000.0,133000.0,146400.0,263500.0,458000.0,260971.0,120000.0,239000.0,1226000.0
2018-09-10,45500.0,347000.0,131000.0,145000.0,265500.0,462500.0,255836.0,119000.0,244000.0,1200000.0
2018-09-11,45050.0,341000.0,128000.0,145200.0,271500.0,466500.0,256303.0,116500.0,249500.0,1196000.0
2018-09-12,44550.0,343500.0,129500.0,146000.0,274000.0,467500.0,266106.0,120000.0,247500.0,1201000.0
2018-09-13,44050.0,350000.0,128500.0,144600.0,276000.0,469000.0,274043.0,121000.0,238500.0,1182000.0
2018-09-14,45850.0,352000.0,129500.0,146000.0,277000.0,471000.0,271709.0,120000.0,245000.0,1243000.0
2018-09-17,45150.0,354000.0,128500.0,145600.0,278500.0,486000.0,282446.0,121500.0,246500.0,1224000.0
2018-09-18,45500.0,367000.0,128000.0,145000.0,277000.0,507000.0,280579.0,120500.0,255000.0,1254000.0
2018-09-19,46150.0,360000.0,126500.0,146200.0,269500.0,507000.0,285714.0,117000.0,256500.0,1242000.0
2018-09-20,47250.0,361000.0,129000.0,146200.0,271500.0,528000.0,276844.0,117500.0,253500.0,1221000.0
2018-09-21,47400.0,367000.0,129000.0,145000.0,269500.0,530000.0,282446.0,118500.0,256000.0,1218000.0
2018-09-27,47500.0,370000.0,130500.0,142600.0,275000.0,546000.0,281046.0,120500.0,261000.0,1278000.0
2018-09-28,46450.0,365500.0,129500.0,143200.0,282000.0,534000.0,277311.0,119000.0,258500.0,1276000.0
2018-10-01,46350.0,368500.0,129000.0,142600.0,275500.0,538000.0,272642.0,119500.0,252500.0,1316000.0
2018-10-02,45700.0,353000.0,128500.0,137800.0,272000.0,515000.0,269374.0,115500.0,250000.0,1297000.0
2018-10-04,44700.0,329500.0,124500.0,139000.0,279500.0,526000.0,271242.0,112000.0,244000.0,1197000.0
2018-10-05,44700.0,324000.0,124500.0,140800.0,281000.0,508000.0,269841.0,109000.0,237000.0,1191000.0
2018-10-08,44950.0,321500.0,122000.0,140800.0,278500.0,509000.0,270775.0,107500.0,239000.0,1190000.0
2018-10-10,45300.0,316000.0,120000.0,140800.0,285000.0,488000.0,267507.0,104000.0,238500.0,1140000.0
2018-10-11,43100.0,307000.0,116000.0,140800.0,270000.0,467000.0,253501.0,98500.0,227000.0,1047000.0
2018-10-12,44000.0,315500.0,115500.0,142000.0,270000.0,474500.0,256303.0,101000.0,244000.0,1112000.0
2018-10-15,43800.0,324500.0,113500.0,136000.0,268500.0,465000.0,244164.0,99300.0,243500.0,1077000.0
2018-10-16,43600.0,318500.0,116500.0,133500.0,268000.0,467500.0,244631.0,100500.0,243500.0,1089000.0
2018-10-17,44150.0,325000.0,118500.0,130000.0,274000.0,450000.0,247899.0,100500.0,250500.0,1094000.0
2018-10-18,44050.0,317000.0,116000.0,125000.0,279500.0,444000.0,243231.0,100500.0,252500.0,1081000.0
2018-10-19,43900.0,330000.0,115500.0,127500.0,282500.0,453000.0,254902.0,101000.0,252500.0,1077000.0
2018-10-22,43550.0,337500.0,118000.0,129000.0,286000.0,447000.0,250700.0,102500.0,251000.0,1114000.0
2018-10-23,43050.0,329000.0,116500.0,125500.0,283000.0,417500.0,230159.0,100500.0,239500.0,1087000.0
2018-10-24,42550.0,330500.0,117000.0,127000.0,278500.0,402500.0,210551.0,99200.0,222500.0,1095000.0
2018-10-25,41000.0,339500.0,110000.0,119000.0,283500.0,391000.0,220822.0,94200.0,229500.0,1140000.0
2018-10-26,41000.0,324000.0,108000.0,113000.0,275000.0,372000.0,212885.0,90900.0,232000.0,1105000.0
2018-10-29,41400.0,335500.0,106000.0,109500.0,276000.0,362500.0,203548.0,87600.0,229000.0,1046000.0
2018-10-30,42350.0,338500.0,107500.0,110500.0,269000.0,398000.0,210551.0,90500.0,235000.0,1058000.0
2018-10-31,42400.0,347000.0,106500.0,114500.0,268000.0,387500.0,203081.0,91600.0,235500.0,1044000.0
2018-11-01,42150.0,339000.0,108500.0,111500.0,261500.0,390000.0,212418.0,93100.0,228500.0,1135000.0
2018-11-02,44150.0,358000.0,110000.0,116500.0,257500.0,401500.0,220822.0,98200.0,234500.0,1160000.0
2018-11-05,43800.0,356000.0,104000.0,113500.0,263500.0,399000.0,224090.0,95500.0,236000.0,1129000.0
2018-11-06,43750.0,350000.0,107500.0,117000.0,262500.0,401000.0,225023.0,96600.0,234500.0,1166000.0
2018-11-07,44000.0,340000.0,107500.0,115500.0,268500.0,400000.0,218021.0,95600.0,229500.0,1159000.0
2018-11-08,44050.0,335000.0,105500.0,116500.0,267500.0,384500.0,222689.0,100000.0,229000.0,1166000.0
2018-11-09,44300.0,327500.0,105000.0,115000.0,266000.0,368000.0,214286.0,100500.0,216500.0,1110000.0
2018-11-12,45200.0,333500.0,102000.0,115000.0,267000.0,285500.0,188609.0,101000.0,219000.0,1094000.0
2018-11-13,44500.0,335500.0,102500.0,116000.0,266500.0,313500.0,187208.0,101500.0,216000.0,1070000.0
2018-11-14,44100.0,340000.0,101500.0,115500.0,270000.0,334500.0,194211.0,103000.0,217500.0,1080000.0
2018-11-16,44000.0,344500.0,103000.0,112500.0,279000.0,334500.0,209150.0,102500.0,220000.0,1151000.0
2018-11-19,43650.0,345500.0,101500.0,111500.0,276000.0,334500.0,213819.0,107000.0,222500.0,1174000.0
2018-11-20,42800.0,339500.0,97500.0,108000.0,282500.0,334500.0,212418.0,107000.0,209000.0,1156000.0
2018-11-21,42100.0,340500.0,97800.0,106500.0,280000.0,334500.0,210084.0,107500.0,210500.0,1156000.0
2018-11-22,42450.0,338000.0,92800.0,109500.0,286500.0,334500.0,208217.0,106500.0,208500.0,1169000.0
2018-11-23,42400.0,328500.0,93700.0,114000.0,284000.0,334500.0,206349.0,108000.0,201500.0,1141000.0
2018-11-26,42600.0,335000.0,95100.0,124000.0,279500.0,334500.0,224556.0,112500.0,206000.0,1145000.0
2018-11-27,43050.0,343000.0,101000.0,125000.0,278500.0,334500.0,222222.0,110500.0,209500.0,1160000.0
2018-11-28,43150.0,347000.0,101000.0,129000.0,284000.0,334500.0,220355.0,112000.0,209000.0,1172000.0
2018-11-29,43150.0,347500.0,100000.0,130500.0,284000.0,334500.0,221289.0,112000.0,209500.0,1170000.0
2018-11-30,41850.0,345500.0,107000.0,126500.0,289500.0,334500.0,223623.0,112500.0,206500.0,1160000.0
2018-12-03,43250.0,365000.0,108500.0,126000.0,282000.0,334500.0,224556.0,113500.0,221000.0,1200000.0
2018-12-04,42150.0,358500.0,107500.0,123500.0,278000.0,334500.0,227358.0,113500.0,218500.0,1190000.0
2018-12-05,41450.0,354500.0,107500.0,125000.0,282000.0,334500.0,225957.0,114500.0,216500.0,1189000.0
2018-12-06,40500.0,353500.0,110500.0,120000.0,287500.0,334500.0,219888.0,116000.0,208000.0,1160000.0
2018-12-07,40950.0,351500.0,111000.0,121000.0,283000.0,334500.0,229225.0,114500.0,208000.0,1139000.0
2018-12-10,40200.0,345000.0,110500.0,119000.0,283500.0,334500.0,228291.0,111000.0,204000.0,1162000.0
2018-12-11,40250.0,349500.0,111500.0,123000.0,287500.0,394000.0,205416.0,107000.0,203500.0,1151000.0
2018-12-12,40450.0,350000.0,118500.0,124500.0,283000.0,394500.0,211485.0,110000.0,208500.0,1148000.0
2018-12-13,40000.0,355000.0,118500.0,124000.0,280000.0,410000.0,203081.0,111500.0,216000.0,1160000.0
2018-12-14,38950.0,351500.0,116500.0,123500.0,280000.0,391500.0,194211.0,110000.0,205500.0,1158000.0
2018-12-17,39150.0,351500.0,116500.0,122000.0,277000.0,372500.0,200280.0,110500.0,207000.0,1149000.0
2018-12-18,38900.0,340000.0,118000.0,122000.0,270000.0,366500.0,204015.0,108500.0,202500.0,1150000.0
2018-12-19,39100.0,352500.0,123000.0,127500.0,273000.0,368000.0,210551.0,108000.0,211000.0,1152000.0
2018-12-20,38650.0,344000.0,121500.0,127000.0,273000.0,344000.0,209150.0,103000.0,210000.0,1124000.0
2018-12-21,38650.0,358500.0,122500.0,121500.0,276000.0,350000.0,205416.0,104500.0,221000.0,1091000.0
2018-12-24,38800.0,357500.0,123000.0,123000.0,276000.0,348500.0,196545.0,101000.0,218500.0,1082000.0
2018-12-26,38350.0,353000.0,120000.0,119000.0,269000.0,360000.0,212885.0,98500.0,218000.0,1073000.0
2018-12-27,38250.0,347000.0,118500.0,122500.0,266000.0,371000.0,212381.0,101500.0,220500.0,1081000.0
2018-12-28,38700.0,347000.0,118500.0,122000.0,269500.0,386500.0,211905.0,103000.0,219000.0,1101000.0
2019-01-02,38750.0,337000.0,114000.0,118000.0,272500.0,374000.0,204286.0,102000.0,210500.0,1081000.0
2019-01-03,37600.0,328000.0,116500.0,122000.0,275500.0,376500.0,200476.0,102500.0,203000.0,1095000.0
2019-01-04,37450.0,330500.0,119500.0,125500.0,279500.0,381000.0,209524.0,103500.0,201000.0,1104000.0
2019-01-07,38750.0,343000.0,120500.0,131500.0,276500.0,388000.0,205714.0,103000.0,217000.0,1086000.0
2019-01-08,38100.0,349500.0,119500.0,130000.0,276000.0,386000.0,203333.0,99900.0,218500.0,1084000.0
2019-01-09,39600.0,352000.0,123000.0,133000.0,269500.0,387000.0,203810.0,102000.0,226500.0,1097000.0
2019-01-10,39800.0,347000.0,123000.0,131000.0,271000.0,388000.0,206190.0,101000.0,227000.0,1091000.0
2019-01-11,40500.0,349000.0,123000.0,131000.0,263500.0,395500.0,206190.0,102000.0,231000.0,1082000.0
2019-01-14,40050.0,350500.0,121500.0,127000.0,267000.0,403000.0,200952.0,100000.0,232000.0,1102000.0
2019-01-15,41100.0,356000.0,127500.0,132500.0,268500.0,404000.0,197619.0,99900.0,236500.0,1150000.0
2019-01-16,41450.0,366000.0,128500.0,132500.0,267500.0,399000.0,192381.0,100000.0,240000.0,1146000.0
2019-01-17,41950.0,360000.0,129500.0,136000.0,268500.0,386000.0,186190.0,98500.0,232000.0,1134000.0
2019-01-18,42300.0,368500.0,131000.0,137500.0,269500.0,400000.0,191429.0,99600.0,232500.0,1140000.0
2019-01-21,42750.0,370000.0,127000.0,131000.0,263500.0,397000.0,188571.0,98800.0,236500.0,1135000.0
2019-01-22,42150.0,366000.0,127500.0,130000.0,264000.0,404000.0,190476.0,102000.0,229000.0,1139000.0
2019-01-23,42000.0,369000.0,129000.0,132500.0,269000.0,399000.0,190476.0,102500.0,230500.0,1129000.0
2019-01-24,43050.0,367500.0,130000.0,129500.0,271000.0,401500.0,198095.0,102000.0,225500.0,1140000.0
2019-01-25,44750.0,373500.0,128500.0,130000.0,269000.0,403000.0,198571.0,102500.0,232500.0,1203000.0
2019-01-28,45050.0,374500.0,126500.0,132000.0,272500.0,402000.0,200952.0,102000.0,232000.0,1201000.0
2019-01-29,45500.0,378000.0,128000.0,136000.0,267500.0,392000.0,200476.0,102000.0,229000.0,1206000.0
2019-01-30,46400.0,379000.0,129500.0,136000.0,258500.0,388000.0,204762.0,99900.0,228000.0,1260000.0
2019-01-31,46150.0,368000.0,129500.0,136000.0,258000.0,399000.0,208571.0,99300.0,223500.0,1265000.0
2019-02-01,46350.0,368000.0,129500.0,133500.0,260000.0,388500.0,204286.0,99600.0,227000.0,1254000.0
2019-02-07,46200.0,369500.0,126000.0,129000.0,259500.0,378500.0,203810.0,99000.0,240000.0,1249000.0
2019-02-08,44800.0,370000.0,125500.0,126000.0,261000.0,378500.0,204762.0,98200.0,238500.0,1220000.0
2019-02-11,45000.0,372000.0,127500.0,125500.0,261000.0,378500.0,205238.0,95600.0,236500.0,1219000.0
2019-02-12,46050.0,371500.0,128500.0,123500.0,259500.0,377000.0,202381.0,96000.0,236500.0,1210000.0
2019-02-13,46200.0,378000.0,124500.0,125000.0,259500.0,379500.0,201905.0,98100.0,238500.0,1213000.0
2019-02-14,47500.0,380000.0,121500.0,127500.0,260000.0,382000.0,200000.0,100500.0,240500.0,1233000.0
2019-02-15,46050.0,380000.0,121000.0,127500.0,255000.0,380000.0,199524.0,101500.0,236000.0,1224000.0
2019-02-18,46200.0,391000.0,120500.0,127000.0,259500.0,379000.0,201905.0,102000.0,245000.0,1251000.0
2019-02-19,45950.0,390000.0,119500.0,126500.0,260000.0,384500.0,204762.0,100000.0,247500.0,1224000.0
2019-02-20,46900.0,394500.0,119000.0,127000.0,260000.0,388000.0,203333.0,99700.0,248000.0,1291000.0
2019-02-21,46950.0,387500.0,120000.0,129000.0,259000.0,381000.0,197619.0,98900.0,243500.0,1280000.0
2019-02-22,47150.0,383500.0,121000.0,127000.0,261000.0,376500.0,197143.0,99300.0,241000.0,1287000.0
2019-02-25,47350.0,385500.0,121000.0,126000.0,260000.0,370000.0,194286.0,98300.0,245500.0,1275000.0
2019-02-26,46750.0,386000.0,122500.0,131500.0,259500.0,369000.0,194762.0,103500.0,240500.0,1250000.0
2019-02-27,46750.0,392000.0,129000.0,129500.0,263000.0,372000.0,192857.0,105000.0,239000.0,1254000.0
2019-02-28,45100.0,390500.0,126500.0,133000.0,260500.0,376000.0,194762.0,103500.0,237500.0,1246000.0
2019-03-04,44850.0,387000.0,122000.0,138000.0,261000.0,376500.0,197619.0,108500.0,238500.0,1263000.0
2019-03-05,44250.0,373500.0,121500.0,135500.0,261000.0,382000.0,200000.0,106500.0,230500.0,1238000.0
2019-03-06,44000.0,373000.0,124500.0,137500.0,258000.0,378000.0,200952.0,105500.0,232500.0,1240000.0
2019-03-07,44450.0,366000.0,125500.0,138500.0,254000.0,375000.0,197143.0,104500.0,224500.0,1260000.0
2019-03-08,43800.0,364500.0,120000.0,133000.0,252000.0,373500.0,196190.0,107500.0,220500.0,1273000.0
2019-03-11,43650.0,361000.0,121000.0,133500.0,249000.0,367500.0,195238.0,106000.0,217500.0,1274000.0
2019-03-12,44650.0,365500.0,125500.0,130500.0,248000.0,370000.0,199048.0,103500.0,215500.0,1271000.0
2019-03-13,43850.0,363000.0,122500.0,130500.0,245500.0,367000.0,197619.0,104000.0,218000.0,1323000.0
2019-03-14,43850.0,370000.0,119000.0,131000.0,246500.0,356000.0,196190.0,106500.0,212000.0,1340000.0
2019-03-15,44200.0,370500.0,121000.0,130500.0,253500.0,341000.0,193333.0,107500.0,211500.0,1361000.0
2019-03-18,43700.0,366000.0,124000.0,132000.0,252000.0,339500.0,191429.0,107500.0,209500.0,1397000.0
2019-03-19,43900.0,369500.0,124000.0,130500.0,253000.0,350000.0,193333.0,102500.0,210000.0,1405000.0
2019-03-20,44050.0,363000.0,124000.0,128500.0,251000.0,351500.0,191429.0,102000.0,208000.0,1416000.0
2019-03-21,45850.0,382000.0,124500.0,128000.0,249500.0,348500.0,190952.0,102500.0,218000.0,1390000.0
2019-03-22,46550.0,379500.0,123500.0,127000.0,252000.0,338500.0,190000.0,104000.0,214500.0,1389000.0
2019-03-25,45500.0,367000.0,120000.0,126000.0,253000.0,336000.0,188571.0,102000.0,209000.0,1383000.0
2019-03-26,45250.0,366500.0,118500.0,126500.0,250500.0,336000.0,183333.0,104000.0,209500.0,1422000.0
2019-03-27,45350.0,362500.0,118500.0,123000.0,253000.0,324500.0,174286.0,102500.0,210000.0,1401000.0
2019-03-28,44850.0,361000.0,119500.0,122000.0,251500.0,320000.0,171905.0,102500.0,211500.0,1396000.0
2019-03-29,44650.0,366000.0,119500.0,124000.0,251500.0,319500.0,172381.0,103500.0,214500.0,1417000.0
2019-04-01,45050.0,370500.0,120500.0,124000.0,254500.0,327500.0,173333.0,103000.0,216500.0,1415000.0
2019-04-02,45750.0,372000.0,119000.0,124500.0,251000.0,349000.0,180952.0,103500.0,217500.0,1399000.0
2019-04-03,46600.0,376500.0,124000.0,122000.0,243000.0,351000.0,184286.0,102500.0,219500.0,1390000.0
2019-04-04,46950.0,376500.0,123500.0,122500.0,245500.0,345500.0,183333.0,102500.0,220000.0,1396000.0
2019-04-05,46850.0,377500.0,126000.0,123000.0,246500.0,344000.0,182857.0,102500.0,218000.0,1397000.0
2019-04-08,46650.0,383500.0,128000.0,121500.0,245500.0,345500.0,186190.0,102000.0,218500.0,1404000.0
2019-04-09,46650.0,387000.0,127000.0,121500.0,244000.0,356500.0,194762.0,100500.0,220000.0,1443000.0
2019-04-10,46700.0,389000.0,127500.0,122000.0,246500.0,363500.0,195714.0,102500.0,220500.0,1430000.0
2019-04-11,46250.0,388500.0,128000.0,121500.0,245000.0,365000.0,200476.0,102500.0,226500.0,1453000.0
2019-04-12,46850.0,380000.0,126500.0,119500.0,245000.0,365500.0,199048.0,102500.0,229000.0,1432000.0
2019-04-15,47050.0,374000.0,125500.0,119500.0,246000.0,367500.0,193810.0,110500.0,228000.0,1440000.0
2019-04-16,47250.0,373500.0,128500.0,119500.0,247500.0,366500.0,198095.0,117500.0,228000.0,1434000.0
2019-04-17,47050.0,371000.0,131000.0,119500.0,247500.0,369000.0,198571.0,117500.0,230500.0,1427000.0
2019-04-18,45600.0,369000.0,134000.0,118000.0,244500.0,360000.0,193810.0,116500.0,227500.0,1406000.0
2019-04-19,45300.0,366500.0,134000.0,118000.0,243500.0,370500.0,207619.0,117000.0,229500.0,1411000.0
2019-04-22,45350.0,370500.0,134000.0,118000.0,244500.0,376000.0,210000.0,118000.0,233000.0,1438000.0
2019-04-23,45200.0,371000.0,136000.0,120500.0,243500.0,370500.0,210952.0,116500.0,230000.0,1439000.0
2019-04-24,44750.0,361500.0,138500.0,121000.0,246000.0,362000.0,207619.0,118000.0,228500.0,1440000.0
2019-04-25,44650.0,365000.0,138000.0,120500.0,248000.0,338500.0,201429.0,116000.0,230000.0,1395000.0
2019-04-26,44850.0,358500.0,135500.0,118000.0,246500.0,345500.0,201905.0,115000.0,229000.0,1388000.0
2019-04-29,46150.0,365000.0,139000.0,120000.0,247500.0,347500.0,205714.0,119500.0,234000.0,1417000.0
2019-04-30,45850.0,361000.0,138500.0,119500.0,247500.0,340000.0,201905.0,120000.0,236500.0,1422000.0
2019-05-02,45900.0,359000.0,138500.0,122000.0,251500.0,337000.0,197143.0,123000.0,238000.0,1393000.0
2019-05-03,45300.0,364500.0,137500.0,124000.0,256000.0,334000.0,194762.0,128000.0,239000.0,1384000.0
2019-05-07,44850.0,358000.0,136000.0,124000.0,256500.0,323000.0,195714.0,127500.0,239000.0,1368000.0
2019-05-08,44250.0,356000.0,135500.0,123500.0,262500.0,298000.0,195714.0,128500.0,239000.0,1358000.0
2019-05-09,42450.0,343000.0,131000.0,119000.0,263500.0,299500.0,200000.0,126500.0,222000.0,1309000.0
2019-05-10,42900.0,344000.0,130000.0,122500.0,262500.0,298000.0,191905.0,130000.0,221500.0,1323000.0
2019-05-13,42650.0,333000.0,129000.0,122500.0,259500.0,285000.0,185238.0,128500.0,219000.0,1297000.0
2019-05-14,42650.0,331500.0,128000.0,122000.0,259500.0,306500.0,186190.0,134000.0,213500.0,1292000.0
2019-05-15,42550.0,340500.0,128000.0,120000.0,258000.0,310000.0,186667.0,132000.0,221000.0,1302000.0
2019-05-16,41550.0,335500.0,127500.0,119000.0,258000.0,299500.0,187143.0,133500.0,216000.0,1315000.0
2019-05-17,41200.0,334000.0,125500.0,121000.0,257500.0,303500.0,186190.0,124500.0,215000.0,1271000.0
2019-05-20,42000.0,330000.0,129000.0,118500.0,260500.0,293500.0,179048.0,126500.0,208000.0,1282000.0
2019-05-21,43150.0,329500.0,127000.0,114500.0,258000.0,294000.0,172381.0,125000.0,210000.0,1282000.0
2019-05-22,43500.0,332000.0,127000.0,113000.0,253000.0,304000.0,175714.0,125500.0,213000.0,1282000.0
2019-05-23,43850.0,327000.0,127500.0,113000.0,251000.0,299000.0,171905.0,124000.0,215000.0,1287000.0
2019-05-24,42700.0,325500.0,130500.0,113500.0,253000.0,295000.0,172381.0,124000.0,215500.0,1258000.0
2019-05-27,42650.0,326000.0,135000.0,110500.0,256500.0,291000.0,165714.0,122000.0,216000.0,1268000.0
2019-05-28,42550.0,326000.0,136500.0,108500.0,253500.0,294000.0,177143.0,123000.0,208500.0,1259000.0
2019-05-29,41800.0,323000.0,134000.0,109500.0,252000.0,289500.0,176667.0,121500.0,203500.0,1291000.0
2019-05-30,42550.0,327500.0,135500.0,112000.0,250000.0,283500.0,177143.0,124500.0,213500.0,1286000.0
2019-05-31,42500.0,333000.0,134500.0,111500.0,250500.0,300000.0,180952.0,124500.0,218500.0,1278000.0
2019-06-03,43800.0,337000.0,138500.0,115000.0,250000.0,300500.0,183810.0,122500.0,225000.0,1297000.0
2019-06-04,43450.0,337500.0,139000.0,111000.0,254000.0,314500.0,186190.0,119500.0,228500.0,1304000.0
2019-06-05,43900.0,331500.0,141000.0,110500.0,257500.0,312000.0,186667.0,120500.0,225000.0,1284000.0
2019-06-07,44200.0,330500.0,140000.0,111000.0,255000.0,305500.0,187143.0,120000.0,230000.0,1295000.0
2019-06-10,44800.0,337000.0,143000.0,114000.0,253500.0,305500.0,189048.0,124000.0,235000.0,1322000.0
2019-06-11,44850.0,341000.0,143500.0,113000.0,253500.0,307000.0,192381.0,124500.0,237000.0,1309000.0
2019-06-12,44600.0,337000.0,141000.0,114000.0,257000.0,308000.0,194286.0,124000.0,234000.0,1339000.0
2019-06-13,43750.0,349000.0,141000.0,113000.0,259500.0,316500.0,197143.0,126500.0,238500.0,1341000.0
2019-06-14,44000.0,344500.0,140500.0,111500.0,259000.0,313000.0,191429.0,125000.0,236500.0,1311000.0
2019-06-17,43900.0,348500.0,140000.0,110500.0,261500.0,309000.0,195238.0,121500.0,236000.0,1330000.0
2019-06-18,44350.0,345500.0,141000.0,109000.0,264000.0,314000.0,198095.0,121000.0,233500.0,1331000.0
2019-06-19,45350.0,348500.0,140000.0,110000.0,263000.0,315000.0,201429.0,122000.0,234500.0,1367000.0
2019-06-20,45500.0,352000.0,140500.0,111500.0,260500.0,317000.0,203810.0,122000.0,237500.0,1356000.0
2019-06-21,45700.0,348000.0,140500.0,113000.0,262000.0,317000.0,202381.0,126500.0,233000.0,1308000.0
2019-06-24,45500.0,348500.0,142500.0,113500.0,260000.0,321500.0,198571.0,126000.0,229500.0,1293000.0
2019-06-25,45600.0,352000.0,141500.0,114500.0,259000.0,313000.0,198095.0,130500.0,229000.0,1320000.0
2019-06-26,45700.0,347500.0,141500.0,115500.0,259000.0,313500.0,200476.0,129500.0,229000.0,1303000.0
2019-06-27,46500.0,349500.0,140500.0,115000.0,257500.0,315000.0,194286.0,131500.0,237500.0,1319000.0
2019-06-28,47000.0,354500.0,140000.0,114000.0,259000.0,320000.0,195714.0,131500.0,236500.0,1313000.0
2019-07-01,46600.0,355000.0,141000.0,114500.0,257000.0,321000.0,198095.0,129500.0,238000.0,1314000.0
2019-07-02,46250.0,348500.0,137000.0,115000.0,260500.0,324000.0,195238.0,131500.0,234500.0,1276000.0
2019-07-03,45400.0,355500.0,136000.0,117500.0,258000.0,318000.0,196190.0,131000.0,233000.0,1278000.0
2019-07-04,46000.0,358500.0,139000.0,118000.0,262000.0,313500.0,193810.0,132500.0,239000.0,1276000.0
2019-07-05,45650.0,354500.0,141500.0,121000.0,262500.0,314000.0,198095.0,133500.0,238500.0,1294000.0
2019-07-08,44400.0,345000.0,138500.0,118500.0,260500.0,316500.0,196190.0,128000.0,234000.0,1276000.0
2019-07-09,45100.0,337500.0,137500.0,115500.0,255000.0,303500.0,183333.0,131000.0,227500.0,1264000.0
2019-07-10,45550.0,337500.0,137000.0,115500.0,254500.0,299500.0,180000.0,131000.0,231500.0,1261000.0
2019-07-11,46200.0,341000.0,139000.0,117000.0,254500.0,301500.0,182381.0,130500.0,231000.0,1265000.0
2019-07-12,46300.0,344500.0,139500.0,117000.0,260000.0,301500.0,179524.0,131500.0,238000.0,1260000.0
2019-07-15,46450.0,347000.0,138000.0,118000.0,260500.0,296500.0,174762.0,133000.0,239000.0,1266000.0
2019-07-16,46850.0,353000.0,133000.0,120000.0,259500.0,295500.0,179524.0,133000.0,241000.0,1314000.0
2019-07-17,46050.0,353000.0,133500.0,119000.0,259000.0,287000.0,175714.0,131000.0,241000.0,1283000.0
2019-07-18,46100.0,356000.0,134000.0,120500.0,259500.0,286000.0,171905.0,131500.0,242000.0,1318000.0
2019-07-19,46800.0,361500.0,134500.0,122500.0,258500.0,287500.0,175714.0,135000.0,242000.0,1329000.0
2019-07-22,47200.0,357000.0,133000.0,121000.0,257000.0,290000.0,175714.0,134000.0,241500.0,1311000.0
2019-07-23,47300.0,359000.0,132000.0,122500.0,257500.0,289000.0,173333.0,136000.0,242500.0,1323000.0
2019-07-24,46400.0,353500.0,132500.0,123500.0,255000.0,281000.0,171429.0,136000.0,239000.0,1319000.0
2019-07-25,47200.0,336000.0,131500.0,134000.0,248500.0,270500.0,169524.0,131000.0,233000.0,1308000.0
2019-07-26,47150.0,333000.0,130500.0,141000.0,245500.0,275500.0,176190.0,131000.0,232000.0,1224000.0
